sale_id,sale_date,store_id,product_id,quantity
ZS-4752,02-04-2024,ST-23,P-16,8
MV-3286,16-03-2020,ST-52,P-15,10
GO-4932,25-02-2021,ST-63,P-55,4
QJ-006593,16-10-2022,ST-6,P-61,6
DG-93402,15-09-2022,ST-74,P-30,2
QD-88952,16-09-2020,ST-26,P-44,3
DL-17317,20-09-2024,ST-48,P-25,5
BY-502999,03-07-2024,ST-57,P-20,2
QS-86365,29-06-2024,ST-67,P-51,10
BL-53835,28-07-2023,ST-15,P-46,6
OC-829203,04-07-2024,ST-37,P-82,2
SV-0364,16-02-2023,ST-28,P-88,9
VZ-13308,20-09-2021,ST-18,P-38,7
RO-87229,20-02-2024,ST-19,P-22,4
RK-95824,16-07-2021,ST-50,P-82,3
CI-06111,23-07-2020,ST-60,P-25,7
OT-88588,15-09-2020,ST-26,P-27,2
SN-4132,24-05-2023,ST-30,P-2,5
VB-42433,29-07-2022,ST-14,P-26,8
EV-24177,08-08-2020,ST-25,P-18,2
WP-554024,04-07-2023,ST-43,P-72,4
LP-4359,14-03-2024,ST-49,P-52,9
RZ-894990,15-05-2023,ST-6,P-69,2
IF-32676,31-01-2024,ST-37,P-19,6
ZV-052560,21-12-2022,ST-21,P-63,2
WW-435998,28-03-2024,ST-66,P-59,2
JB-0241,09-09-2020,ST-28,P-54,3
IT-197864,25-11-2022,ST-51,P-44,1
KD-613349,29-09-2024,ST-17,P-53,5
HO-93571,26-03-2021,ST-37,P-83,6
QV-94951,15-08-2022,ST-54,P-48,6
ZP-1514,02-03-2021,ST-42,P-85,5
DX-5647,18-05-2020,ST-67,P-27,4
DH-575590,24-01-2024,ST-60,P-59,6
SI-936175,13-05-2023,ST-17,P-54,4
EV-50017,19-10-2023,ST-55,P-57,2
HK-047358,10-11-2021,ST-15,P-73,4
WE-6721,02-04-2020,ST-14,P-63,5
BI-57488,19-06-2023,ST-60,P-61,8
XW-319669,08-03-2024,ST-2,P-74,8
GS-1738,26-03-2022,ST-40,P-9,6
NC-527577,27-10-2024,ST-30,P-43,10
II-97641,15-02-2021,ST-55,P-38,6
WO-642879,26-03-2024,ST-74,P-71,5
SK-4333,16-12-2023,ST-52,P-23,3
KQ-339557,20-07-2024,ST-38,P-45,2
DA-666577,10-07-2020,ST-41,P-27,3
PV-7960,30-09-2023,ST-59,P-25,8
LT-53900,07-04-2024,ST-25,P-11,5
FI-291124,21-04-2023,ST-60,P-35,1
YM-5699,27-06-2022,ST-34,P-87,4
EO-27701,30-03-2024,ST-25,P-20,1
WX-30274,10-02-2020,ST-2,P-86,10
AT-1590,14-01-2020,ST-27,P-83,9
NO-5155,29-03-2024,ST-60,P-57,6
BK-448575,13-02-2020,ST-48,P-55,4
LK-6440,23-04-2022,ST-30,P-56,6
OE-87444,05-03-2020,ST-27,P-18,7
CC-545042,05-09-2022,ST-72,P-80,7
HT-22023,29-05-2021,ST-28,P-28,10
AE-80298,15-04-2021,ST-40,P-56,7
WT-83319,27-06-2023,ST-56,P-12,8
BS-85548,24-07-2024,ST-19,P-11,10
TJ-76317,10-02-2022,ST-37,P-7,9
FF-282246,02-10-2023,ST-46,P-17,9
VG-982795,14-05-2020,ST-13,P-29,9
PU-76349,13-09-2024,ST-13,P-74,5
AR-4864,22-07-2021,ST-48,P-46,1
EZ-65270,06-05-2023,ST-56,P-15,2
MV-318287,15-11-2020,ST-35,P-21,2
ZG-2408,01-01-2022,ST-40,P-32,8
TL-94970,07-03-2020,ST-54,P-39,4
QL-261945,05-01-2023,ST-43,P-2,10
QK-1501,15-05-2021,ST-32,P-12,2
AC-08636,04-04-2023,ST-39,P-13,2
YL-72478,10-05-2022,ST-29,P-63,1
MD-234716,18-08-2024,ST-54,P-74,4
HM-877349,07-01-2020,ST-40,P-70,2
XI-31591,17-05-2022,ST-3,P-85,2
EB-6798,19-05-2023,ST-4,P-27,9
GJ-16612,20-09-2020,ST-6,P-50,8
RI-3934,21-01-2024,ST-40,P-77,8
FC-297722,03-11-2024,ST-1,P-33,6
XN-77179,17-10-2021,ST-50,P-58,4
ZE-14191,01-07-2023,ST-23,P-50,3
JU-6607,26-02-2023,ST-45,P-89,2
GD-43283,24-10-2023,ST-65,P-66,3
KX-4824,04-09-2023,ST-60,P-48,2
SG-5769,12-11-2022,ST-51,P-62,10
DK-249667,03-09-2020,ST-27,P-6,2
KW-548855,18-03-2022,ST-14,P-31,3
HH-230181,20-10-2022,ST-66,P-26,2
ZP-40679,22-05-2022,ST-55,P-25,10
MV-8933,27-02-2021,ST-58,P-29,8
LN-90574,28-10-2020,ST-39,P-84,10
LW-85432,19-05-2021,ST-16,P-17,2
ER-759299,03-07-2024,ST-18,P-19,2
JN-29059,28-10-2020,ST-74,P-17,3
VT-9784,19-01-2020,ST-42,P-34,5
HI-6899,15-08-2021,ST-22,P-24,3
GW-772758,07-06-2024,ST-18,P-42,9
HS-0872,22-06-2022,ST-68,P-49,2
TC-9857,14-01-2021,ST-33,P-84,5
DQ-91578,31-10-2022,ST-29,P-75,4
QT-4850,25-07-2024,ST-35,P-16,4
ED-010205,08-06-2020,ST-58,P-19,8
VG-737302,22-03-2023,ST-65,P-72,8
LA-769190,21-04-2022,ST-33,P-75,4
QW-4905,25-08-2023,ST-74,P-19,3
IT-29222,29-01-2024,ST-64,P-22,8
RQ-1794,28-04-2021,ST-60,P-44,3
KK-31800,01-05-2023,ST-48,P-72,8
UI-6659,11-04-2022,ST-69,P-85,1
BC-94837,08-06-2024,ST-8,P-35,5
MM-719459,01-05-2023,ST-35,P-32,6
OE-250328,04-08-2021,ST-17,P-51,5
MP-269586,21-09-2023,ST-48,P-49,3
ZR-2010,23-02-2022,ST-26,P-82,2
CZ-14945,14-12-2023,ST-50,P-66,4
GS-6912,15-08-2024,ST-51,P-47,7
RQ-33849,01-11-2024,ST-49,P-85,4
WY-49256,01-03-2022,ST-63,P-31,8
AX-3236,21-10-2024,ST-10,P-15,2
WW-675797,31-03-2022,ST-28,P-9,3
GH-833605,26-07-2022,ST-38,P-57,6
BU-431341,15-04-2023,ST-68,P-20,8
PR-0674,12-02-2023,ST-73,P-61,7
DQ-2185,10-05-2021,ST-74,P-31,4
IN-059059,09-02-2022,ST-20,P-57,2
VD-0097,10-05-2023,ST-35,P-18,7
MJ-8213,07-09-2021,ST-70,P-70,9
CW-73158,23-05-2024,ST-27,P-12,3
VR-077331,23-12-2021,ST-1,P-46,5
KB-2549,19-11-2022,ST-54,P-50,2
VR-42757,23-07-2024,ST-5,P-57,4
YX-411047,15-07-2024,ST-69,P-53,6
VE-347370,05-11-2024,ST-20,P-88,3
QM-01386,20-06-2022,ST-61,P-4,9
VS-193817,27-03-2024,ST-25,P-7,9
VB-1702,07-02-2022,ST-21,P-25,10
CC-784891,20-02-2022,ST-20,P-9,1
IK-66066,14-06-2021,ST-7,P-64,7
NP-36036,30-04-2023,ST-69,P-32,1
ZK-71912,07-12-2021,ST-52,P-3,1
DV-05265,13-07-2021,ST-49,P-52,4
LB-4806,24-06-2022,ST-41,P-7,8
BZ-5223,07-04-2023,ST-68,P-80,8
IK-391491,11-01-2024,ST-4,P-48,5
DV-316814,09-12-2022,ST-52,P-49,8
MY-87473,05-07-2021,ST-27,P-18,2
TN-8446,07-10-2020,ST-10,P-23,3
EP-91849,15-10-2023,ST-15,P-14,8
KR-4160,11-03-2020,ST-23,P-87,1
JT-707882,14-09-2023,ST-7,P-62,4
RS-162121,21-11-2020,ST-4,P-51,4
NH-567409,06-08-2023,ST-56,P-37,5
SU-20187,15-04-2021,ST-24,P-82,8
UO-35131,28-07-2021,ST-71,P-87,3
EV-9040,15-02-2020,ST-28,P-43,3
OH-28719,30-09-2024,ST-55,P-57,9
PL-3290,24-04-2020,ST-74,P-17,10
NE-95919,09-08-2024,ST-65,P-49,2
BQ-71617,24-11-2021,ST-49,P-54,6
TI-000507,12-05-2022,ST-46,P-89,3
SO-69687,05-05-2024,ST-3,P-4,9
EI-00921,03-08-2022,ST-63,P-70,4
LO-958940,02-03-2020,ST-16,P-12,4
HS-7319,09-08-2020,ST-1,P-4,1
GT-56629,17-04-2024,ST-33,P-41,2
SI-5337,01-12-2023,ST-64,P-36,2
JY-06003,20-04-2020,ST-57,P-25,2
OZ-1600,07-08-2023,ST-8,P-56,8
IR-735044,14-09-2024,ST-5,P-30,6
GH-0741,13-10-2020,ST-59,P-67,3
AY-288070,14-07-2023,ST-67,P-47,1
XL-854207,04-02-2024,ST-49,P-60,9
PD-94092,04-11-2022,ST-67,P-37,2
IU-866027,01-04-2023,ST-14,P-47,6
WN-888822,11-02-2021,ST-62,P-25,4
HD-3499,26-08-2021,ST-71,P-81,7
IA-209096,21-02-2022,ST-43,P-6,9
OZ-467951,07-12-2020,ST-16,P-65,1
BH-1277,19-02-2024,ST-47,P-77,9
ZV-1718,12-03-2020,ST-47,P-82,2
FG-764833,07-01-2022,ST-26,P-70,9
WQ-069586,07-12-2020,ST-50,P-85,7
WZ-7528,30-10-2024,ST-20,P-32,5
GY-87830,26-03-2020,ST-58,P-71,10
BV-35176,25-05-2021,ST-55,P-77,10
FV-9686,05-06-2022,ST-54,P-4,9
KW-15806,15-12-2023,ST-35,P-19,8
HM-74826,26-08-2023,ST-48,P-9,1
WU-4418,08-09-2023,ST-8,P-17,5
TE-094473,30-08-2023,ST-64,P-88,1
EA-283101,19-10-2024,ST-2,P-7,4
GP-849289,19-10-2022,ST-8,P-48,8
FW-869325,24-08-2021,ST-71,P-12,9
IM-80193,26-06-2023,ST-55,P-19,3
DL-235556,29-12-2023,ST-36,P-22,9
MU-984788,21-03-2020,ST-37,P-6,4
WQ-277929,08-07-2024,ST-16,P-24,9
TY-305110,20-12-2021,ST-60,P-49,4
HN-4892,27-09-2020,ST-40,P-65,2
YN-009119,23-08-2021,ST-24,P-4,8
BY-10488,15-05-2022,ST-7,P-84,7
US-187694,18-04-2023,ST-36,P-40,8
AB-8618,15-11-2020,ST-62,P-66,7
JV-19385,26-05-2021,ST-12,P-66,1
XJ-0575,16-02-2023,ST-73,P-61,7
ZU-179004,10-11-2022,ST-73,P-75,7
TK-6974,18-01-2020,ST-26,P-53,8
YT-8294,13-12-2022,ST-3,P-66,2
JY-68381,14-12-2021,ST-17,P-79,10
IE-956346,28-10-2024,ST-38,P-77,10
MA-61992,15-01-2021,ST-24,P-55,9
VK-971025,08-11-2022,ST-56,P-84,4
ZA-1885,21-07-2022,ST-30,P-76,1
FD-83407,23-07-2020,ST-49,P-51,1
SY-89460,29-01-2022,ST-15,P-25,10
HM-00350,11-12-2020,ST-2,P-43,3
ZC-65818,14-09-2022,ST-31,P-68,7
TL-1263,11-11-2020,ST-3,P-73,4
PN-10108,13-01-2020,ST-37,P-21,10
ZO-90998,10-12-2023,ST-53,P-62,5
OM-06215,30-08-2023,ST-37,P-57,10
PQ-270520,25-05-2024,ST-13,P-42,7
CB-08019,17-01-2023,ST-4,P-37,7
GW-6755,10-08-2021,ST-17,P-58,3
ZD-2638,24-11-2021,ST-13,P-11,6
KY-07433,10-04-2021,ST-29,P-57,4
JL-9655,26-07-2024,ST-1,P-54,7
TR-0303,21-10-2022,ST-12,P-51,9
KG-547756,13-02-2022,ST-47,P-77,7
OR-3777,01-08-2022,ST-14,P-26,6
JU-783211,12-08-2022,ST-12,P-51,4
WR-764602,21-01-2021,ST-35,P-68,8
VL-2250,25-01-2021,ST-43,P-86,6
DL-2432,24-01-2024,ST-24,P-69,5
QO-28075,10-08-2021,ST-36,P-17,4
US-12754,06-06-2021,ST-57,P-31,7
DN-057970,04-05-2022,ST-7,P-75,8
JG-85734,30-11-2022,ST-5,P-17,2
VI-9926,25-09-2024,ST-44,P-32,1
WT-70596,07-02-2021,ST-71,P-1,4
XW-65603,25-07-2020,ST-7,P-43,7
MM-54600,09-06-2022,ST-37,P-81,1
EF-267867,10-06-2020,ST-49,P-88,10
ZG-22703,09-08-2024,ST-41,P-77,3
CX-731349,12-01-2024,ST-46,P-56,8
ZB-7998,18-01-2023,ST-59,P-68,4
MN-017475,14-03-2022,ST-50,P-2,4
GL-490526,14-04-2020,ST-37,P-7,5
GM-146478,15-12-2020,ST-37,P-84,6
ZL-4510,15-12-2022,ST-11,P-37,9
AT-430908,20-12-2021,ST-23,P-81,8
FC-03277,27-12-2020,ST-57,P-72,2
OR-2305,22-09-2020,ST-51,P-37,7
OW-4832,20-07-2024,ST-22,P-79,6
XF-882594,11-01-2020,ST-7,P-35,4
YM-533140,21-08-2020,ST-19,P-21,3
MN-521715,14-09-2021,ST-42,P-15,9
ZE-8700,21-07-2022,ST-16,P-80,4
FV-3711,18-05-2024,ST-10,P-56,1
ST-07790,10-06-2024,ST-62,P-22,9
RS-98572,02-01-2022,ST-27,P-80,8
TH-37490,17-02-2022,ST-29,P-29,1
KH-011329,16-04-2020,ST-44,P-86,6
LO-8547,03-10-2021,ST-48,P-49,8
UB-623162,26-01-2023,ST-43,P-67,2
WF-07781,29-12-2022,ST-67,P-2,7
AU-028816,21-09-2022,ST-52,P-65,8
OM-02629,07-06-2023,ST-39,P-20,7
UZ-13589,05-02-2023,ST-72,P-10,4
WV-71682,07-09-2020,ST-72,P-40,8
RL-78433,06-09-2021,ST-60,P-29,10
JB-47640,27-09-2022,ST-27,P-59,8
FN-348461,26-06-2024,ST-27,P-6,7
NE-60478,18-03-2021,ST-62,P-3,10
ZP-134843,10-05-2023,ST-35,P-5,2
AS-0416,20-11-2023,ST-4,P-50,9
WK-478374,25-12-2020,ST-75,P-24,1
CZ-491981,15-05-2022,ST-64,P-31,8
MR-378709,11-06-2022,ST-24,P-87,2
KQ-1388,29-01-2020,ST-58,P-25,4
ZI-2169,18-04-2020,ST-72,P-16,1
GB-562282,20-06-2020,ST-35,P-3,9
SC-884509,13-04-2024,ST-12,P-3,8
CS-18052,02-09-2022,ST-29,P-3,5
UH-13701,30-10-2021,ST-61,P-30,7
OT-699720,15-03-2023,ST-57,P-18,3
JE-2928,08-04-2020,ST-46,P-56,5
OJ-0169,04-12-2020,ST-46,P-29,3
JZ-940720,02-08-2021,ST-64,P-37,2
MQ-44637,22-01-2024,ST-59,P-12,6
GR-641442,24-03-2022,ST-62,P-38,1
LG-26774,18-12-2022,ST-12,P-47,2
UM-4711,03-03-2020,ST-25,P-13,6
WN-3921,16-04-2022,ST-35,P-79,10
UE-5360,02-11-2024,ST-32,P-42,1
QS-1340,29-10-2024,ST-50,P-14,4
IZ-2913,18-06-2023,ST-63,P-59,9
TG-620381,27-09-2020,ST-29,P-57,1
MU-92696,14-09-2020,ST-3,P-79,3
TJ-1185,07-07-2024,ST-41,P-32,7
OI-16630,05-11-2021,ST-56,P-50,3
YR-1003,21-08-2024,ST-28,P-59,3
IH-810455,28-06-2022,ST-75,P-7,10
ON-7601,02-06-2024,ST-45,P-83,2
IC-4581,15-05-2021,ST-15,P-69,6
MB-786705,25-07-2021,ST-10,P-47,6
TI-2121,20-08-2024,ST-4,P-32,9
HI-315190,16-02-2024,ST-54,P-45,10
VH-0128,06-06-2021,ST-63,P-74,1
OE-41028,16-01-2023,ST-45,P-31,1
QR-495265,22-06-2024,ST-63,P-36,3
PP-797368,06-08-2023,ST-54,P-42,9
OX-9149,03-07-2020,ST-1,P-7,3
EJ-98402,28-11-2023,ST-8,P-68,3
GR-2775,22-02-2021,ST-65,P-51,8
ZY-9233,21-08-2023,ST-30,P-68,6
DB-659478,16-01-2020,ST-72,P-24,6
IB-554348,10-02-2022,ST-36,P-7,8
OZ-168934,19-01-2022,ST-30,P-76,9
MQ-9256,24-03-2020,ST-16,P-21,4
UW-255338,21-11-2023,ST-9,P-75,2
TR-88860,14-02-2024,ST-11,P-57,1
FO-3584,10-09-2021,ST-48,P-19,1
SG-86347,07-11-2021,ST-7,P-15,9
GG-60564,26-02-2020,ST-18,P-36,1
GT-320875,06-04-2022,ST-70,P-79,3
FC-54507,22-08-2023,ST-40,P-15,7
JL-617404,09-10-2024,ST-38,P-16,4
UH-418868,07-11-2023,ST-49,P-30,5
HG-86718,17-12-2021,ST-5,P-81,4
WO-3217,10-01-2020,ST-11,P-36,1
YP-38391,11-12-2021,ST-65,P-2,4
CJ-903727,19-01-2021,ST-62,P-74,1
IS-395292,07-06-2023,ST-22,P-10,3
HK-373397,26-12-2022,ST-58,P-55,8
WE-5300,28-05-2023,ST-34,P-89,10
WG-607896,06-12-2020,ST-31,P-17,7
DA-650818,22-04-2022,ST-2,P-78,6
LA-83328,29-07-2022,ST-47,P-88,1
NC-479881,24-12-2020,ST-46,P-16,7
IW-328083,21-08-2021,ST-38,P-64,5
WB-33803,15-02-2022,ST-71,P-74,9
RK-63495,13-06-2022,ST-49,P-28,9
UZ-04497,15-04-2024,ST-6,P-28,5
KM-215193,28-10-2024,ST-14,P-54,3
HA-3888,09-11-2020,ST-33,P-85,5
BJ-912143,30-01-2020,ST-14,P-8,5
RP-9528,05-12-2020,ST-71,P-42,5
HX-836780,17-07-2021,ST-8,P-30,9
KJ-8038,11-11-2020,ST-12,P-34,3
WM-57620,03-08-2020,ST-54,P-41,6
EQ-29403,21-01-2020,ST-72,P-41,6
PV-007082,11-06-2020,ST-23,P-27,4
DX-6366,13-10-2022,ST-69,P-29,8
CG-42711,05-12-2023,ST-43,P-74,10
YN-5241,27-12-2021,ST-48,P-83,9
JU-55576,22-06-2024,ST-25,P-46,4
OF-872902,15-08-2022,ST-43,P-14,8
ZY-490080,10-10-2024,ST-40,P-18,9
CE-605173,05-03-2024,ST-10,P-23,4
LJ-5114,28-12-2022,ST-45,P-9,3
OY-467138,06-11-2023,ST-45,P-59,9
MI-847508,02-01-2021,ST-35,P-38,3
OG-95101,27-06-2024,ST-28,P-65,10
VP-527947,08-10-2020,ST-39,P-31,1
WF-0311,14-07-2021,ST-65,P-69,2
VM-1122,06-02-2021,ST-62,P-66,6
CL-32126,07-12-2020,ST-37,P-79,10
KQ-5059,09-03-2021,ST-19,P-43,8
EI-8856,05-08-2024,ST-15,P-21,10
YT-185532,20-08-2022,ST-47,P-59,10
ER-38077,08-03-2024,ST-34,P-38,9
YS-982736,08-02-2020,ST-41,P-7,3
OK-8081,03-01-2022,ST-3,P-52,7
UJ-10585,22-11-2023,ST-45,P-65,3
XS-8663,11-12-2020,ST-4,P-30,3
PM-59102,29-01-2023,ST-1,P-11,9
UN-7320,07-12-2020,ST-24,P-59,5
XS-4007,05-02-2023,ST-75,P-30,4
XW-40282,03-06-2023,ST-41,P-55,10
FD-685962,27-04-2022,ST-68,P-48,4
VH-57867,23-11-2023,ST-61,P-56,9
JU-6520,27-05-2022,ST-9,P-47,6
NU-347472,22-03-2021,ST-11,P-77,1
NC-64719,19-09-2022,ST-18,P-70,4
ZF-54917,19-05-2020,ST-16,P-4,4
ZI-79103,28-04-2024,ST-48,P-38,4
OB-63957,01-09-2022,ST-24,P-56,2
MJ-100804,16-06-2024,ST-8,P-28,1
JJ-306628,16-07-2021,ST-52,P-57,6
FE-02596,05-04-2023,ST-34,P-1,3
BQ-92335,19-02-2024,ST-1,P-81,4
KL-0445,17-01-2020,ST-68,P-78,6
TH-1658,21-09-2024,ST-41,P-16,7
YB-98866,02-05-2024,ST-3,P-86,9
PI-11052,18-05-2020,ST-50,P-8,4
JP-643591,22-07-2021,ST-52,P-69,10
XG-846811,07-04-2021,ST-75,P-41,9
SK-047334,27-09-2024,ST-7,P-87,3
GQ-39420,29-11-2021,ST-60,P-14,10
KF-36276,12-12-2023,ST-60,P-55,9
IL-71264,18-11-2020,ST-28,P-56,9
XW-1699,30-08-2023,ST-36,P-85,10
AZ-251745,02-10-2020,ST-71,P-87,4
TB-316731,30-07-2023,ST-42,P-19,2
ME-6897,27-12-2023,ST-40,P-57,10
EG-25650,09-06-2021,ST-14,P-45,5
OW-5447,19-07-2024,ST-42,P-18,1
HR-8711,30-10-2020,ST-72,P-9,6
FP-64449,29-11-2022,ST-38,P-78,2
ZF-0815,01-03-2023,ST-34,P-75,3
QM-14515,22-01-2023,ST-60,P-82,2
GA-01652,22-10-2020,ST-71,P-10,8
CP-732029,19-08-2022,ST-28,P-4,2
VO-600971,08-01-2024,ST-66,P-40,9
LS-9611,01-03-2020,ST-49,P-6,6
AC-4341,07-06-2023,ST-51,P-76,4
TN-598380,27-03-2020,ST-27,P-75,9
FA-24688,31-03-2023,ST-46,P-5,2
FS-155125,04-04-2023,ST-70,P-41,7
NZ-82940,06-10-2023,ST-44,P-36,10
ZG-7747,16-02-2023,ST-41,P-3,10
HJ-23761,26-04-2021,ST-31,P-79,5
AL-96165,07-10-2024,ST-39,P-26,8
QI-08054,14-09-2024,ST-71,P-6,7
VQ-762058,14-08-2024,ST-57,P-27,2
YM-349948,31-05-2023,ST-73,P-1,5
CU-73939,16-04-2022,ST-43,P-81,9
GV-57767,29-10-2023,ST-43,P-63,5
NN-57104,11-04-2020,ST-44,P-81,7
YF-3636,01-09-2022,ST-47,P-58,3
BN-045664,23-03-2024,ST-28,P-10,10
UG-00721,11-10-2022,ST-15,P-53,3
FQ-3191,13-04-2024,ST-65,P-87,7
XD-835178,02-07-2022,ST-47,P-78,4
RM-137557,04-05-2022,ST-23,P-23,7
IR-464244,24-01-2020,ST-3,P-86,4
EJ-729434,18-06-2021,ST-8,P-54,4
WG-89615,06-02-2024,ST-16,P-73,8
PQ-109536,24-02-2021,ST-1,P-29,8
OZ-3185,02-05-2024,ST-20,P-24,1
EN-061014,11-07-2024,ST-75,P-37,10
OI-8163,18-09-2020,ST-3,P-79,6
VH-87227,31-08-2023,ST-9,P-39,8
AT-7962,11-05-2023,ST-43,P-2,3
AY-92568,01-05-2020,ST-36,P-85,9
DJ-88574,11-09-2024,ST-37,P-56,7
PY-0513,08-04-2023,ST-45,P-9,9
VL-0840,02-02-2023,ST-31,P-52,2
MR-1219,27-08-2022,ST-74,P-63,4
RA-70589,14-02-2024,ST-62,P-59,7
GA-4763,02-02-2024,ST-33,P-23,9
JG-252144,29-03-2024,ST-75,P-50,5
HC-2719,11-12-2020,ST-72,P-72,2
DR-541724,09-08-2023,ST-5,P-75,10
OQ-922348,22-03-2021,ST-55,P-62,7
SJ-509703,28-04-2021,ST-73,P-39,9
VF-84160,12-01-2020,ST-1,P-56,4
WU-8353,06-11-2023,ST-73,P-70,6
YC-31765,07-08-2020,ST-44,P-38,4
CH-67977,10-05-2023,ST-7,P-63,3
ZX-984383,09-06-2024,ST-69,P-37,6
JT-535562,22-02-2020,ST-73,P-34,4
LN-06229,18-03-2023,ST-42,P-73,5
LJ-121245,22-10-2021,ST-3,P-3,8
XQ-5765,29-03-2023,ST-8,P-53,3
CK-33245,21-06-2024,ST-75,P-74,2
EY-09471,24-11-2022,ST-12,P-40,4
KR-75944,15-01-2023,ST-13,P-67,8
LD-457065,05-08-2023,ST-2,P-53,6
TR-49838,21-01-2020,ST-22,P-84,1
QK-798325,30-12-2021,ST-44,P-41,2
GW-9397,08-05-2023,ST-12,P-44,1
CP-5435,07-12-2023,ST-51,P-62,10
QI-07594,08-04-2022,ST-8,P-20,6
CV-31875,02-05-2023,ST-63,P-67,6
EI-797830,28-01-2022,ST-73,P-58,7
GU-24109,22-06-2021,ST-35,P-55,1
XM-164275,02-07-2020,ST-11,P-82,8
NB-71758,24-05-2020,ST-3,P-59,5
RR-382812,27-11-2022,ST-1,P-83,1
FX-7370,01-09-2020,ST-15,P-34,1
CE-2835,27-05-2021,ST-29,P-63,7
UM-385625,18-01-2021,ST-14,P-44,4
BG-278122,24-05-2021,ST-39,P-37,7
WB-2922,26-06-2020,ST-62,P-30,8
BB-7616,15-07-2023,ST-48,P-5,1
GJ-2605,30-04-2022,ST-58,P-50,7
JH-94907,03-05-2021,ST-1,P-40,3
TX-38168,23-05-2020,ST-50,P-52,10
PC-902604,03-04-2024,ST-51,P-5,2
UN-583222,10-08-2021,ST-33,P-2,7
FF-6405,07-07-2020,ST-15,P-45,7
UB-83695,18-02-2020,ST-22,P-40,2
ZH-804552,09-04-2024,ST-48,P-38,6
PD-139084,29-11-2022,ST-44,P-51,9
JI-9331,12-10-2021,ST-8,P-61,3
QQ-154487,07-06-2021,ST-64,P-61,1
KD-64923,23-04-2022,ST-9,P-30,10
QZ-60083,08-12-2021,ST-53,P-61,7
JS-657188,11-11-2024,ST-43,P-63,7
JH-090827,26-05-2021,ST-70,P-40,5
ZE-02131,16-04-2022,ST-66,P-66,6
WZ-782901,05-02-2023,ST-56,P-71,9
MT-007602,10-06-2021,ST-32,P-12,2
RI-963471,02-02-2023,ST-42,P-88,1
DS-841433,23-05-2023,ST-54,P-10,3
LU-9199,26-06-2020,ST-3,P-30,10
XU-0044,02-09-2022,ST-49,P-55,6
XR-537840,16-08-2023,ST-30,P-6,6
AD-55075,14-11-2023,ST-14,P-7,8
FT-853314,02-04-2024,ST-52,P-76,8
VJ-2825,07-05-2022,ST-11,P-26,3
CV-90605,09-10-2023,ST-72,P-49,6
EO-60599,31-08-2024,ST-59,P-33,5
NW-31318,11-03-2020,ST-54,P-35,10
LY-2968,01-03-2023,ST-28,P-24,5
KL-184674,19-09-2022,ST-43,P-27,8
JO-647683,02-12-2020,ST-55,P-86,5
JA-6617,30-01-2024,ST-52,P-7,8
II-8831,15-04-2023,ST-57,P-42,1
JY-54233,26-11-2020,ST-29,P-62,7
OE-319900,23-09-2021,ST-42,P-56,9
JF-7354,14-05-2022,ST-44,P-59,10
YI-80528,20-03-2024,ST-68,P-31,7
KN-15730,12-05-2020,ST-34,P-12,9
CW-50379,07-05-2022,ST-6,P-57,10
IF-63921,06-05-2021,ST-42,P-13,7
JT-729246,03-04-2024,ST-58,P-79,8
BN-95091,13-09-2023,ST-56,P-44,9
PV-54501,21-09-2024,ST-3,P-88,9
GC-6500,21-12-2020,ST-36,P-66,2
DW-7272,01-07-2023,ST-51,P-16,7
GR-249418,16-01-2024,ST-56,P-76,10
KH-4835,09-11-2021,ST-9,P-37,5
KR-5957,28-05-2021,ST-44,P-13,8
DJ-0743,03-10-2023,ST-27,P-69,3
HI-57777,04-10-2020,ST-51,P-63,8
GW-358363,27-01-2020,ST-33,P-11,8
SH-5029,03-04-2021,ST-55,P-14,9
SE-901448,09-03-2020,ST-72,P-44,3
VS-977114,13-02-2021,ST-23,P-59,10
QV-21452,27-10-2022,ST-67,P-76,1
PF-4172,15-08-2024,ST-9,P-17,3
WX-89284,20-06-2023,ST-26,P-42,5
WS-588746,12-03-2022,ST-23,P-58,3
CX-134515,06-04-2020,ST-36,P-42,5
RR-95789,06-09-2024,ST-30,P-30,9
RU-25387,10-04-2020,ST-18,P-34,8
QX-71476,21-06-2022,ST-38,P-53,3
IB-0263,21-04-2021,ST-13,P-59,5
RI-354522,31-12-2023,ST-64,P-22,1
SF-0818,31-08-2020,ST-22,P-23,7
UB-68593,17-05-2021,ST-71,P-82,3
ZV-2539,27-03-2020,ST-67,P-80,5
OO-7517,12-02-2024,ST-1,P-5,7
TV-55700,28-08-2024,ST-29,P-85,6
HU-775376,02-07-2020,ST-22,P-40,1
ZT-590700,30-11-2023,ST-44,P-38,4
LW-4376,31-10-2021,ST-30,P-44,1
DU-51716,10-11-2022,ST-61,P-16,1
YH-7098,16-07-2024,ST-54,P-57,9
HL-6906,20-08-2021,ST-16,P-88,3
FY-9321,18-10-2022,ST-49,P-49,10
OP-7735,08-02-2022,ST-61,P-84,4
MC-6054,12-06-2021,ST-8,P-35,9
HI-45272,04-02-2023,ST-34,P-12,7
CW-265906,25-10-2024,ST-53,P-67,3
EL-752111,11-03-2021,ST-2,P-60,6
RY-50933,03-10-2020,ST-70,P-42,1
QG-082459,18-10-2024,ST-38,P-39,4
KL-1587,20-06-2020,ST-73,P-7,9
DO-36327,12-11-2020,ST-17,P-6,6
LI-4556,06-11-2024,ST-53,P-43,5
